EL= 2.250E+00
30.0      8.639E-03       8.874E-01       2.114E-04  8.589E-03 -9.376E-02  7.287E-02
40.0      1.352E-02       9.275E-01       1.497E-04 -7.593E-03 -4.455E-02  6.653E-02
50.0      1.858E-02       9.468E-01       9.945E-05 -8.103E-03 -1.448E-02  5.744E-02
60.0      2.315E-02       9.570E-01       5.229E-05 -2.921E-03  1.460E-03  4.810E-02
70.0      2.668E-02       9.625E-01       2.719E-06  3.300E-03  7.017E-03  4.018E-02
80.0      2.873E-02       9.651E-01      -5.341E-05  8.015E-03  5.601E-03  3.489E-02
90.0      2.911E-02       9.656E-01      -1.199E-04  9.879E-03  6.798E-04  3.296E-02
100.0      2.780E-02       9.641E-01      -2.008E-04  8.503E-03 -4.186E-03  3.463E-02
110.0      2.499E-02       9.603E-01      -3.013E-04  4.408E-03 -5.440E-03  3.966E-02
120.0      2.106E-02       9.533E-01      -4.287E-04 -8.882E-04  3.699E-04  4.728E-02
130.0      1.647E-02       9.408E-01      -5.944E-04 -4.547E-03  1.661E-02  5.626E-02
140.0      1.175E-02       9.179E-01      -8.176E-04 -1.342E-03  4.688E-02  6.488E-02
150.0      7.418E-03       8.712E-01      -1.131E-03  2.000E-02  9.568E-02  7.050E-02
160.0      3.951E-03       7.600E-01      -1.575E-03  9.069E-02  1.674E-01  6.784E-02
170.0      1.714E-03       4.496E-01      -1.933E-03  3.101E-01  2.324E-01  4.258E-02
180.0      9.420E-04       2.823E-21       2.100E-13  6.354E-01 -2.626E-11  2.727E-22
EL= 5.000E+00
0.0      8.306E-04       0.000E+00       0.000E+00  5.886E-01  0.000E+00  0.000E+00
10.0      1.760E-03       5.272E-01      -1.152E-03  2.249E-01 -2.943E-01  5.654E-02
20.0      4.418E-03       8.105E-01      -8.553E-04  3.598E-02 -1.894E-01  8.146E-02
30.0      8.433E-03       8.999E-01      -5.970E-04 -1.366E-02 -1.005E-01  8.114E-02
40.0      1.325E-02       9.356E-01      -4.293E-04 -2.322E-02 -4.370E-02  7.250E-02
50.0      1.823E-02       9.527E-01      -3.162E-04 -1.882E-02 -9.808E-03  6.095E-02
60.0      2.271E-02       9.617E-01      -2.374E-04 -9.807E-03  7.303E-03  4.930E-02
70.0      2.614E-02       9.665E-01      -1.827E-04 -7.503E-04  1.204E-02  3.950E-02
